NAF name,Team,Race,Coach,Tournament,Rank,#,Alltime high,Avg Position,Avg Race NAF Rank,Avg Score,Avg_Alltime high,Avg_Coach rating,Avg_Win %,Avg_Year high,Coach rating,Description,Field_1,FileName,Individual Score,NAF #,NAF + Team Name,Naf nick,Number of Coaches,Number of Position,Number of Race,Number of Races,Package,PDF Name,Race Frequency,Races,Seeding,Seeding - Avg Alltime High,Seeding - Avg Win %,Seeding - Coach Rating,Seeding - Race Rank,Seeding - Year High,Skill,Stars,Type,Win %,Year high
Shortstuff,The Ugly Ducklings,Snotling,Shortstuff,Europen,160.36,13,199.64,5.5,153.5,185.6,185.6,172.7,44.2,177.5,188.18,Snotling Lineman,760,eb_roster_extracted_20250923T074724,199.64,30340,ShortstuffThe Ugly Ducklings,shortstuff,797,11,2,30,Center of attention,Shortstuff_30340.pdf,2,30,86,86,107,79,97,82, ,Other,Players,51.38,199.64
TheOldHeinrich,Unikhornes,Underworld Denizens,TheOldHeinrich,Europen,150,13,154.3,4.7,144.7,169.2,169.2,147,39.6,157.5,126.47,Underworld Snotling,780,eb_roster_extracted_20250923T074724,154.3,35162,TheOldHeinrichUnikhornes,TheOldHeinrich,797,33,7,30,Center of attention,TheOldHeinrich_35162.pdf,7,30,112,112,124,120,126,104, ,Other,Players,34.09,131.23
discret,Just4Fun,Underworld Denizens,discret,Europen,150,13,195.56,0.1,152.8,176.9,176.9,167.2,50.4,176.8,171.71,Nobbla Blackwart,251,eb_roster_extracted_20250923T074724,195.56,14182,discretJust4Fun,discret,797,1,7,30,Center of attention,discret_14182.pdf,7,30,103,103,75,89,101,84, ,Star,Players,50.82,195.12
Akosion,Greek Demigods,Halfling,Akosion 25446,Europen,91.83,14,152.58,0.2,128.6,150.3,150.3,122.6,26,73.9,80.41,Rumbelow Sheepskin,211,eb_roster_extracted_20250923T074724,152.58,25446,Akosion 25446Greek Demigods,Akosion,797,2,9,30,Center of attention,Akosion_25446.pdf,9,30,136,136,139,137,137,138, ,Star,Players,19.49,0
Olivier,Cats Azes,Halfling,Olivier,Europen,145.52,14,155.5,7.4,145,174.6,174.6,154.9,40.5,160.8,126.28,Halfling Hopeful Lineman,98,eb_roster_extracted_20250923T074724,155.5,37715,OlivierCats Azes,olivier,797,67,9,30,Center of attention,Olivier 37715.pdf,9,30,106,106,121,105,124,101, ,Other,Players,32.26,138.37
Crazy_cow,Beerlust D.O.P,Halfling,Crazy_Cow,Europen,131.65,14,150.26,7.4,148.9,177.4,177.4,149.8,44.3,87.5,102.69,Halfling Hopeful Lineman,64,eb_roster_extracted_20250923T074724,150.26,23131,Crazy_CowBeerlust D.O.P,crazy_cow,797,67,9,30,Center of attention,Crazy_Cow_23131.pdf,9,30,102,102,106,113,111,135, ,Other,Players,32.24,130.85
Twyllenimor,Ghoulasch Cannoneers,Halfling,Twyllenimor,Europen,173.77,14,250.17,0.3,153.8,222.3,222.3,170.4,50.2,210.8,198.72,Ivar Eriksson,206,eb_roster_extracted_20250923T074724,250.17,6737,TwyllenimorGhoulasch Cannoneers,Twyllenimor,797,3,9,30,Center of attention,Twyllenimor 6737.pdf,9,30,39,39,76,81,95,37, ,Star,Players,58.17,240.11
Gozomsincs,Just4Fun,Halfling,Gozo,Europen,161.75,14,185.55,7.4,152.8,176.9,176.9,167.2,50.4,176.8,182.43,Halfling Hopeful Lineman,252,eb_roster_extracted_20250923T074724,185.55,28659,GozoJust4Fun,GÃ¶zÃ¶msincs,797,67,9,30,Center of attention,Gozomsincs_28659.pdf,9,30,103,103,75,89,101,84, ,Other,Players,54.84,185.55
Netsmurf,Waterbowl - Buda,Halfling,Netsmurf,Europen,150,14,214.93,0.3,165.7,237.3,237.3,187.2,52.2,201.2,160.48,Rodney Roachbait,744,eb_roster_extracted_20250923T074724,214.93,14387,NetsmurfWaterbowl - Buda,Netsmurf,797,3,9,30,Center of attention,Netsmurf_14387.pdf,9,30,24,24,59,57,54,50, ,Star,Players,48.83,174.92
Biggels,Munich RumBBLerooskie,Ogre,Biggels,Europen,153.42,14,172.3,0.2,147.6,163.1,163.1,146.5,39,154.9,136.47,Puggy Baconbreath,324,eb_roster_extracted_20250923T074724,172.3,29671,BiggelsMunich RumBBLerooskie,Biggels,797,1,5,30,Center of attention,Biggels_29671.pdf,5,30,120,120,127,121,116,106, ,Star,Players,43.75,164.12
Domingo,Gamonie,Ogre,Domingo,Europen,144.62,14,209.25,8.6,156.4,198.7,198.7,181.2,51.7,150.8,180.97,Gnoblar Lineman,195,eb_roster_extracted_20250923T074724,209.25,20280,DomingoGamonie,domingo,797,43,5,30,Center of attention,Domingo_20280.pdf,5,30,66,66,62,66,84,112, ,Other,Players,55.26,191.39
Shortstuff,The Ugly Ducklings,Snotling,Shortstuff,Europen,160.36,14,199.64,5.5,153.5,185.6,185.6,172.7,44.2,177.5,188.18,Snotling Lineman,760,eb_roster_extracted_20250923T074724,199.64,30340,ShortstuffThe Ugly Ducklings,shortstuff,797,11,2,30,Center of attention,Shortstuff_30340.pdf,2,30,86,86,107,79,97,82, ,Other,Players,51.38,199.64
TheOldHeinrich,Unikhornes,Underworld Denizens,TheOldHeinrich,Europen,150,14,154.3,0.1,144.7,169.2,169.2,147,39.6,157.5,126.47,Ripper Bolgrot,780,eb_roster_extracted_20250923T074724,154.3,35162,TheOldHeinrichUnikhornes,TheOldHeinrich,797,1,7,30,Center of attention,TheOldHeinrich_35162.pdf,7,30,112,112,124,120,126,104, ,Star,Players,34.09,131.23
discret,Just4Fun,Underworld Denizens,discret,Europen,150,14,195.56,4.7,152.8,176.9,176.9,167.2,50.4,176.8,171.71,Underworld Snotling,251,eb_roster_extracted_20250923T074724,195.56,14182,discretJust4Fun,discret,797,33,7,30,Center of attention,discret_14182.pdf,7,30,103,103,75,89,101,84, ,Other,Players,50.82,195.12
Olivier,Cats Azes,Halfling,Olivier,Europen,145.52,15,155.5,0.3,145,174.6,174.6,154.9,40.5,160.8,126.28,Rodney Roachbait,98,eb_roster_extracted_20250923T074724,155.5,37715,OlivierCats Azes,olivier,797,3,9,30,Center of attention,Olivier 37715.pdf,9,30,106,106,121,105,124,101, ,Star,Players,32.26,138.37
Domingo,Gamonie,Ogre,Domingo,Europen,144.62,15,209.25,0.2,156.4,198.7,198.7,181.2,51.7,150.8,180.97,Karla von Kill,195,eb_roster_extracted_20250923T074724,209.25,20280,DomingoGamonie,domingo,797,1,5,30,Center of attention,Domingo_20280.pdf,5,30,66,66,62,66,84,112, ,Star,Players,55.26,191.39
discret,Just4Fun,Underworld Denizens,discret,Europen,150,15,195.56,4.7,152.8,176.9,176.9,167.2,50.4,176.8,171.71,Underworld Snotling,251,eb_roster_extracted_20250923T074724,195.56,14182,discretJust4Fun,discret,797,33,7,30,Center of attention,discret_14182.pdf,7,30,103,103,75,89,101,84, ,Other,Players,50.82,195.12
Olivier,Cats Azes,Halfling,Olivier,Europen,145.52,16,155.5,0.2,145,174.6,174.6,154.9,40.5,160.8,126.28,Rumbelow Sheepskin,98,eb_roster_extracted_20250923T074724,155.5,37715,OlivierCats Azes,olivier,797,2,9,30,Center of attention,Olivier 37715.pdf,9,30,106,106,121,105,124,101, ,Star,Players,32.26,138.37
Brigadier_cogsworth,Europen Gullash,Amazon,Chris Eaton 28804,Europen,159.9,2,146,1.0,165.1,192.4,192.4,169.6,50.5,179.8,142.56,Python Warrior Thrower,165,eb_roster_extracted_20250923T074724,146,28804,Chris Eaton 28804Europen Gullash,Brigadier_cogsworth,797,83,81,30,Center of attention,Brigadier_28804.pdf,81,30,77,77,73,86,55,76,Block,Other,Players,37.5,142.56
b4njo_dan,Bright Sparks,Amazon,b4njo_dan,Europen,125.09,2,151.57,2.0,133,158.1,158.1,122.9,33.7,149.4,126.1,Jaguar Warrior Blocker,80,eb_roster_extracted_20250923T074724,151.57,36666,b4njo_danBright Sparks,b4njo_dan,797,162,81,30,Center of attention,b4njo_dan_36666.pdf,81,30,127,127,135,136,135,116,Guard,Other,Players,35.14,151.57
PeteW,England EurOpen,Black Orc,PeteW,Europen,200.65,2,312.54,6.0,196.8,285.6,285.6,250.4,67.4,267.7,267.05,Black Orc,494,eb_roster_extracted_20250923T074724,312.54,7769,PeteWEngland EurOpen,PeteW,797,24,4,30,Center of attention,PeteW_7769.pdf,4,30,3,3,2,4,9,3,"Mighty Blow (+1), Block",Other,Players,70.81,282.64
szrlm,Thinking Man_s Foulers,Chaos Dwarf,szrlm,Europen,179.82,2,225.34,4.0,163.7,218.4,218.4,196.3,55.3,201.7,211,Chaos Dwarf Blocker,768,eb_roster_extracted_20250923T074724,225.34,6193,szrlmThinking Man_s Foulers,szrlm,797,56,14,30,Center of attention,szrlm_6193.pdf,14,30,41,41,44,43,60,49,Guard,Other,Players,49.59,225.34
dafo,Waterbowl - Pest,Chaos Renegade,dafo_23381.pdf,Europen,170.36,2,227.32,0.9,183.8,231.5,231.5,206.9,55.7,214.2,185.21,Renegade Goblin,746,eb_roster_extracted_20250923T074724,227.32,23381,dafo_23381.pdfWaterbowl - Pest,dafo,797,15,17,30,Center of attention,dafo_23381.pdf,17,30,29,29,40,31,20,32, ,Other,Players,54.22,186.27
saigorei,Ireland Europen,Chaos Renegade,Saigorei,Europen,189.21,2,214.27,0.9,160.6,194.2,194.2,187.6,59.7,194.2,208.12,Renegade Dark Elf,567,eb_roster_extracted_20250923T074724,214.27,33251,SaigoreiIreland Europen,saigorei,797,16,17,30,Center of attention,Saigorei_33251.pdf,17,30,73,73,20,55,68,60,"Dodge, Block",Other,Players,60.16,214.27
daguwa,Little Wolfgangs,Elven Union,Daniel Gunther Wagner,Europen,145.7,2,154.66,1.6,147.3,169.6,169.6,155.1,46,164.6,147.93,Thrower,287,eb_roster_extracted_20250923T074724,154.66,40568,Daniel Gunther WagnerLittle Wolfgangs,daguwa,797,102,62,30,Center of attention,daguwa_40568.pdf,62,30,111,111,98,103,119,96, ,Other,Players,50,154.66
PP,Ba! Shi! Do!,Elven Union,PP - 31514,Europen,184.46,2,212.54,2.0,159.6,173.3,173.3,157.8,46.1,172.2,199.63,Blitzer,41,eb_roster_extracted_20250923T074724,212.54,31514,PP - 31514Ba! Shi! Do!,PP,797,124,62,30,Center of attention,Eurobowl - PP - 31514.pdf,62,30,107,107,97,101,76,89,Dodge,Other,Players,52.65,212.54
VULCANO,Wild Bunch,Elven Union,VULCANO,Europen,150,2,258.07,2.0,161.2,211.5,211.5,185.1,50,171.6,221.65,Blitzer,796,eb_roster_extracted_20250923T074724,258.07,21748,VULCANOWild Bunch,vulcano,797,124,62,30,Center of attention,VULCANO - WILD BUNCH.pdf,62,30,50,50,78,60,66,90,Dodge,Other,Players,59.17,258.07
Centruki,The Founders,Gnome,Centruki_27111,Europen,150,2,158.01,2.0,144.6,170.6,170.6,147.5,42.8,169.1,122.4,Altern Forest Treeman,751,eb_roster_extracted_20250923T074724,158.01,27111,Centruki_27111The Founders,centruki,797,2,1,30,Center of attention,Centruki_27111.pdf,1,30,110,110,114,118,127,92,Block,Other,Players,39.77,158.01
Neltharius,Greek Demigods,Goblin,Neltharius 29953,Europen,130.32,2,146.98,2.0,128.6,150.3,150.3,122.6,26,73.9,126.28,Trained Troll,213,eb_roster_extracted_20250923T074724,146.98,29953,Neltharius 29953Greek Demigods,Neltharius,797,12,6,30,Center of attention,Neltharius_29953.pdf,6,30,136,136,139,137,137,138,Guard,Other,Players,13.64,0
gromit6909,Bright Sparks,Goblin,gromit6909,Europen,110.63,2,143.46,2.0,133,158.1,158.1,122.9,33.7,149.4,82.14,Trained Troll,82,eb_roster_extracted_20250923T074724,143.46,39400,gromit6909Bright Sparks,gromit6909,797,12,6,30,Center of attention,Gromit6909_39400_Glart Smashrip.pdf,6,30,127,127,135,136,135,116,"Guard, Block",Other,Players,13.64,121.21
BeeBob,Rainbow Raiders,Halfling,BeeBob,Europen,121.79,2,150,0.3,132.1,155.6,155.6,137.8,40.4,110.9,150,Rodney Roachbait,348,eb_roster_extracted_20250923T074724,150,1,BeeBobRainbow Raiders,,797,3,9,30,Center of attention,BeeBob_24075.pdf,9,30,129,129,123,130,136,134, ,Star,Players,50,150
Felix11_59,Die Spreeelben,Halfling,Felix11_59,Europen,58.89,2,145,2.0,118.5,170.9,170.9,120.7,36.9,138.8,58.1,Altern Forest Treeman,140,eb_roster_extracted_20250923T074724,145,21978,Felix11_59Die Spreeelben,felix11_59,797,18,9,30,Center of attention,felix11_59_21978.pdf,9,30,108,108,130,138,139,123,Block,Other,Players,17.78,62.93
Crazy_cow,Beerlust D.O.P,Halfling,Crazy_Cow,Europen,131.65,2,150.26,2.0,148.9,177.4,177.4,149.8,44.3,87.5,102.69,Altern Forest Treeman,64,eb_roster_extracted_20250923T074724,150.26,23131,Crazy_CowBeerlust D.O.P,crazy_cow,797,18,9,30,Center of attention,Crazy_Cow_23131.pdf,9,30,102,102,106,113,111,135,Block,Other,Players,32.24,130.85
Twyllenimor,Ghoulasch Cannoneers,Halfling,Twyllenimor,Europen,173.77,2,250.17,2.0,153.8,222.3,222.3,170.4,50.2,210.8,198.72,Altern Forest Treeman,206,eb_roster_extracted_20250923T074724,250.17,6737,TwyllenimorGhoulasch Cannoneers,Twyllenimor,797,18,9,30,Center of attention,Twyllenimor 6737.pdf,9,30,39,39,76,81,95,37,Block,Other,Players,58.17,240.11
Gozomsincs,Just4Fun,Halfling,Gozo,Europen,161.75,2,185.55,2.0,152.8,176.9,176.9,167.2,50.4,176.8,182.43,Altern Forest Treeman,252,eb_roster_extracted_20250923T074724,185.55,28659,GozoJust4Fun,GÃ¶zÃ¶msincs,797,18,9,30,Center of attention,Gozomsincs_28659.pdf,9,30,103,103,75,89,101,84,Block,Other,Players,54.84,185.55
Netsmurf,Waterbowl - Buda,Halfling,Netsmurf,Europen,150,2,214.93,2.0,165.7,237.3,237.3,187.2,52.2,201.2,160.48,Altern Forest Treeman,744,eb_roster_extracted_20250923T074724,214.93,14387,NetsmurfWaterbowl - Buda,Netsmurf,797,18,9,30,Center of attention,Netsmurf_14387.pdf,9,30,24,24,59,57,54,50,Block,Other,Players,48.83,174.92
Ulvardar,The Founders,Halfling,Ulvardar_13620,Europen,141.89,2,219.18,2.0,144.6,170.6,170.6,147.5,42.8,169.1,172.12,Altern Forest Treeman,753,eb_roster_extracted_20250923T074724,219.18,13620,Ulvardar_13620The Founders,Ulvardar,797,18,9,30,Center of attention,Ulvardar_13620.pdf,9,30,110,110,114,118,127,92,Pro,Other,Players,53.53,213.26
Akosion,Greek Demigods,Halfling,Akosion 25446,Europen,91.83,2,152.58,1.2,128.6,150.3,150.3,122.6,26,73.9,80.41,Halfling Catcher,211,eb_roster_extracted_20250923T074724,152.58,25446,Akosion 25446Greek Demigods,Akosion,797,11,9,30,Center of attention,Akosion_25446.pdf,9,30,136,136,139,137,137,138,Sure Feet,Other,Players,19.49,0
Olivier,Cats Azes,Halfling,Olivier,Europen,145.52,2,155.5,1.2,145,174.6,174.6,154.9,40.5,160.8,126.28,Halfling Catcher,98,eb_roster_extracted_20250923T074724,155.5,37715,OlivierCats Azes,olivier,797,11,9,30,Center of attention,Olivier 37715.pdf,9,30,106,106,121,105,124,101,Sure Feet,Other,Players,32.26,138.37
LaZa,Carpathian Marauders,Human,LaZa,Europen,145.09,2,172.46,1.0,148.8,163.5,163.5,152.3,47.2,156.8,141.41,Thrower,93,eb_roster_extracted_20250923T074724,172.46,34538,LaZaCarpathian Marauders,LaZa,797,47,45,30,Center of attention,LaZa_34538.pdf,45,30,119,119,89,110,114,105,Cannoneer,Other,Players,44.29,145.93
wizard76,U.R.S.A,Human,wizard76,Europen,140.04,2,149.29,3.9,143.4,149.7,149.7,143.1,39.6,112.4,139.65,Blitzer,777,eb_roster_extracted_20250923T074724,149.29,38692,wizard76U.R.S.A,Wizard76,797,177,45,30,Center of attention,wizard_38692.pdf,45,30,137,137,125,124,129,133,Guard,Other,Players,33.33,0
lord_bojo,United Beards,Human,lord_bojo,Europen,204.3,2,248.42,3.9,167.9,180.5,180.5,154.5,43.3,164,217.33,Blitzer,783,eb_roster_extracted_20250923T074724,248.42,7539,lord_bojoUnited Beards,Lord_Bojo,797,177,45,30,Center of attention,lord_bojo_7539.pdf,45,30,95,95,113,106,47,97,Guard,Other,Players,58.7,222.53
Biggels,Munich RumBBLerooskie,Ogre,Biggels,Europen,153.42,2,172.3,4.8,147.6,163.1,163.1,146.5,39,154.9,136.47,Ogre Blocker,324,eb_roster_extracted_20250923T074724,172.3,29671,BiggelsMunich RumBBLerooskie,Biggels,797,24,5,30,Center of attention,Biggels_29671.pdf,5,30,120,120,127,121,116,106,Block,Other,Players,43.75,164.12
Domingo,Gamonie,Ogre,Domingo,Europen,144.62,2,209.25,4.8,156.4,198.7,198.7,181.2,51.7,150.8,180.97,Ogre Blocker,195,eb_roster_extracted_20250923T074724,209.25,20280,DomingoGamonie,domingo,797,24,5,30,Center of attention,Domingo_20280.pdf,5,30,66,66,62,66,84,112,Block,Other,Players,55.26,191.39
Rib-Goaty,BB_s,Old World Alliance,Rib-Goaty,Europen,162.72,2,167.01,1.4,148.8,156.3,156.3,135.3,41.8,143.3,166.95,Old World Dwarf Blocker,58,eb_roster_extracted_20250923T074724,167.01,40225,Rib-GoatyBB_s,Rib-Goaty,797,17,12,30,Center of attention,Rib-Goaty_40225.pdf,12,30,128,128,116,132,113,121, ,Other,Players,58.33,167.01
Wulffgang,Rainbow Raiders,Old World Alliance,Wulffgang,Europen,145.76,2,168.78,1.0,132.1,155.6,155.6,137.8,40.4,110.9,145,Old World Dwarf Blitzer,350,eb_roster_extracted_20250923T074724,168.78,24074,WulffgangRainbow Raiders,Wulffgang,797,12,12,30,Center of attention,Wulffgang_24074.pdf,12,30,129,129,123,130,136,134,Guard,Other,Players,40.17,154.94
Siogun,Epicka Przygoda,Shambling Undead,"Jarema ""Siogun"" PaluszyÅski",Europen,134.29,2,182.55,2.0,164.1,203.6,203.6,177.9,48.2,196.3,143.52,Mummy,162,eb_roster_extracted_20250923T074724,182.55,29237,"Jarema ""Siogun"" PaluszyÅskiEpicka Przygoda",Siogun,797,120,60,30,Center of attention,Siogun_29237.pdf,60,30,58,58,86,73,58,57,Guard,Other,Players,41.99,182.55
Shortstuff,The Ugly Ducklings,Snotling,Shortstuff,Europen,160.36,2,199.64,0.5,153.5,185.6,185.6,172.7,44.2,177.5,188.18,Ripper Bolgrot,760,eb_roster_extracted_20250923T074724,199.64,30340,ShortstuffThe Ugly Ducklings,shortstuff,797,1,2,30,Center of attention,Shortstuff_30340.pdf,2,30,86,86,107,79,97,82, ,Star,Players,51.38,199.64
Sami,Munich RumBBLerooskie,Tomb Kings,Sami,Europen,130.24,2,146.5,4.0,147.6,163.1,163.1,146.5,39,154.9,130.24,Tomb Guardian,325,eb_roster_extracted_20250923T074724,146.5,29669,SamiMunich RumBBLerooskie,Sami,797,124,31,30,Center of attention,Sami_29669.pdf,31,30,120,120,127,121,116,106,Guard,Other,Players,24.79,130.24
davestarmaster,Filfla,Tomb Kings,davestarmaster,Europen,170.32,2,211.25,4.0,166.6,200.9,200.9,183.6,50.9,200.9,177.02,Tomb Guardian,496,eb_roster_extracted_20250923T074724,211.25,28768,davestarmasterFilfla,davestarmaster,797,124,31,30,Center of attention,davestarmaster_28768.pdf,31,30,62,62,68,63,52,51,Guard,Other,Players,53.38,211.25
Drizzt31,Les Azes,Tomb Kings,Drizzt31 - 27063,Europen,187.69,2,210.74,4.0,197,238.8,238.8,211.6,57.5,221.5,203.49,Tomb Guardian,272,eb_roster_extracted_20250923T074724,210.74,27063,Drizzt31 - 27063Les Azes,drizzt31,797,124,31,30,Center of attention,Drizzt31_27063.pdf,31,30,23,23,31,26,8,28,Guard,Other,Players,52.5,203.49
TheOldHeinrich,Unikhornes,Underworld Denizens,TheOldHeinrich,Europen,150,2,154.3,1.0,144.7,169.2,169.2,147,39.6,157.5,126.47,Underworld Blitzer,780,eb_roster_extracted_20250923T074724,154.3,35162,TheOldHeinrichUnikhornes,TheOldHeinrich,797,7,7,30,Center of attention,TheOldHeinrich_35162.pdf,7,30,112,112,124,120,126,104, ,Other,Players,34.09,131.23
discret,Just4Fun,Underworld Denizens,discret,Europen,150,2,195.56,1.0,152.8,176.9,176.9,167.2,50.4,176.8,171.71,Underworld Blitzer,251,eb_roster_extracted_20250923T074724,195.56,14182,discretJust4Fun,discret,797,7,7,30,Center of attention,discret_14182.pdf,7,30,103,103,75,89,101,84,Mighty Blow (+1),Other,Players,50.82,195.12
b4njo_dan,Bright Sparks,Amazon,b4njo_dan,Europen,125.09,3,151.57,2.0,133,158.1,158.1,122.9,33.7,149.4,126.1,Piranha Warrior Blitzer,80,eb_roster_extracted_20250923T074724,151.57,36666,b4njo_danBright Sparks,b4njo_dan,797,161,81,30,Center of attention,b4njo_dan_36666.pdf,81,30,127,127,135,136,135,116,Block,Other,Players,35.14,151.57
Brigadier_cogsworth,Europen Gullash,Amazon,Chris Eaton 28804,Europen,159.9,3,146,2.0,165.1,192.4,192.4,169.6,50.5,179.8,142.56,Piranha Warrior Blitzer,165,eb_roster_extracted_20250923T074724,146,28804,Chris Eaton 28804Europen Gullash,Brigadier_cogsworth,797,161,81,30,Center of attention,Brigadier_28804.pdf,81,30,77,77,73,86,55,76,Wrestle,Other,Players,37.5,142.56
PeteW,England EurOpen,Black Orc,PeteW,Europen,200.65,3,312.54,6.0,196.8,285.6,285.6,250.4,67.4,267.7,267.05,Black Orc,494,eb_roster_extracted_20250923T074724,312.54,7769,PeteWEngland EurOpen,PeteW,797,24,4,30,Center of attention,PeteW_7769.pdf,4,30,3,3,2,4,9,3,Block,Other,Players,70.81,282.64
szrlm,Thinking Man_s Foulers,Chaos Dwarf,szrlm,Europen,179.82,3,225.34,4.0,163.7,218.4,218.4,196.3,55.3,201.7,211,Chaos Dwarf Blocker,768,eb_roster_extracted_20250923T074724,225.34,6193,szrlmThinking Man_s Foulers,szrlm,797,56,14,30,Center of attention,szrlm_6193.pdf,14,30,41,41,44,43,60,49, ,Other,Players,49.59,225.34
dafo,Waterbowl - Pest,Chaos Renegade,dafo_23381.pdf,Europen,170.36,3,227.32,0.9,183.8,231.5,231.5,206.9,55.7,214.2,185.21,Renegade Orc,746,eb_roster_extracted_20250923T074724,227.32,23381,dafo_23381.pdfWaterbowl - Pest,dafo,797,16,17,30,Center of attention,dafo_23381.pdf,17,30,29,29,40,31,20,32, ,Other,Players,54.22,186.27
saigorei,Ireland Europen,Chaos Renegade,Saigorei,Europen,189.21,3,214.27,0.4,160.6,194.2,194.2,187.6,59.7,194.2,208.12,Renegade Human Thrower,567,eb_roster_extracted_20250923T074724,214.27,33251,SaigoreiIreland Europen,saigorei,797,7,17,30,Center of attention,Saigorei_33251.pdf,17,30,73,73,20,55,68,60,Leader,Other,Players,60.16,214.27
daguwa,Little Wolfgangs,Elven Union,Daniel Gunther Wagner,Europen,145.7,3,154.66,2.0,147.3,169.6,169.6,155.1,46,164.6,147.93,Blitzer,287,eb_roster_extracted_20250923T074724,154.66,40568,Daniel Gunther WagnerLittle Wolfgangs,daguwa,797,124,62,30,Center of attention,daguwa_40568.pdf,62,30,111,111,98,103,119,96,Dodge,Other,Players,50,154.66
PP,Ba! Shi! Do!,Elven Union,PP - 31514,Europen,184.46,3,212.54,3.0,159.6,173.3,173.3,157.8,46.1,172.2,199.63,Catcher,41,eb_roster_extracted_20250923T074724,212.54,31514,PP - 31514Ba! Shi! Do!,PP,797,186,62,30,Center of attention,Eurobowl - PP - 31514.pdf,62,30,107,107,97,101,76,89,Dodge,Other,Players,52.65,212.54
VULCANO,Wild Bunch,Elven Union,VULCANO,Europen,150,3,258.07,2.0,161.2,211.5,211.5,185.1,50,171.6,221.65,Blitzer,796,eb_roster_extracted_20250923T074724,258.07,21748,VULCANOWild Bunch,vulcano,797,124,62,30,Center of attention,VULCANO - WILD BUNCH.pdf,62,30,50,50,78,60,66,90,"Strip Ball, Dodge",Other,Players,59.17,258.07
Centruki,The Founders,Gnome,Centruki_27111,Europen,150,3,158.01,2.0,144.6,170.6,170.6,147.5,42.8,169.1,122.4,Gnome Beastmaster,751,eb_roster_extracted_20250923T074724,158.01,27111,Centruki_27111The Founders,centruki,797,2,1,30,Center of attention,Centruki_27111.pdf,1,30,110,110,114,118,127,92,Dodge,Other,Players,39.77,158.01
Neltharius,Greek Demigods,Goblin,Neltharius 29953,Europen,130.32,3,146.98,0.3,128.6,150.3,150.3,122.6,26,73.9,126.28,Glart Smashrip,213,eb_roster_extracted_20250923T074724,146.98,29953,Neltharius 29953Greek Demigods,Neltharius,797,2,6,30,Center of attention,Neltharius_29953.pdf,6,30,136,136,139,137,137,138, ,Star,Players,13.64,0
gromit6909,Bright Sparks,Goblin,gromit6909,Europen,110.63,3,143.46,2.0,133,158.1,158.1,122.9,33.7,149.4,82.14,Trained Troll,82,eb_roster_extracted_20250923T074724,143.46,39400,gromit6909Bright Sparks,gromit6909,797,12,6,30,Center of attention,Gromit6909_39400_Glart Smashrip.pdf,6,30,127,127,135,136,135,116,"Guard, Block",Other,Players,13.64,121.21
Akosion,Greek Demigods,Halfling,Akosion 25446,Europen,91.83,3,152.58,7.4,128.6,150.3,150.3,122.6,26,73.9,80.41,Halfling Hopeful Lineman,211,eb_roster_extracted_20250923T074724,152.58,25446,Akosion 25446Greek Demigods,Akosion,797,67,9,30,Center of attention,Akosion_25446.pdf,9,30,136,136,139,137,137,138, ,Other,Players,19.49,0
Crazy_cow,Beerlust D.O.P,Halfling,Crazy_Cow,Europen,131.65,3,150.26,0.2,148.9,177.4,177.4,149.8,44.3,87.5,102.69,Mighty Zug,64,eb_roster_extracted_20250923T074724,150.26,23131,Crazy_CowBeerlust D.O.P,crazy_cow,797,2,9,30,Center of attention,Crazy_Cow_23131.pdf,9,30,102,102,106,113,111,135, ,Star,Players,32.24,130.85
