,number,position,skills,cnt,team_id,coach_name,tournament_name,roster.name
2126,5,Gnome Illusionist,Dodge,1,159661,Brett Borky,The Prairie Oyster,Gnome
2127,6,Gnome Illusionist,Strip Ball,1,159661,Brett Borky,The Prairie Oyster,Gnome
2128,7,Woodland Fox,,1,159661,Brett Borky,The Prairie Oyster,Gnome
2129,8,Woodland Fox,,1,159661,Brett Borky,The Prairie Oyster,Gnome
2130,9,Gnome Lineman,Catch,1,159661,Brett Borky,The Prairie Oyster,Gnome
2131,10,Gnome Lineman,,1,159661,Brett Borky,The Prairie Oyster,Gnome
2132,11,Gnome Lineman,,1,159661,Brett Borky,The Prairie Oyster,Gnome
2133,12,Rodney Roachbait,,1,159661,Brett Borky,The Prairie Oyster,Gnome
2134,13,Maple Highgrove,,1,159661,Brett Borky,The Prairie Oyster,Gnome
2135,99,rerolls,,4,159661,Brett Borky,The Prairie Oyster,Gnome
2136,1,Rotter Lineman,Dirty Player,1,161001,C. Wright,Christmas Carnage,Nurgle
2137,2,Rotter Lineman,,1,161001,C. Wright,Christmas Carnage,Nurgle
2138,3,Rotter Lineman,,1,161001,C. Wright,Christmas Carnage,Nurgle
2139,4,Rotter Lineman,,1,161001,C. Wright,Christmas Carnage,Nurgle
2140,5,Rotter Lineman,,1,161001,C. Wright,Christmas Carnage,Nurgle
2141,6,Rotter Lineman,,1,161001,C. Wright,Christmas Carnage,Nurgle
2142,8,Bloater,Guard,1,161001,C. Wright,Christmas Carnage,Nurgle
2143,9,Bloater,Guard,1,161001,C. Wright,Christmas Carnage,Nurgle
2144,10,Bloater,Block,1,161001,C. Wright,Christmas Carnage,Nurgle
2145,11,Bloater,Block,1,161001,C. Wright,Christmas Carnage,Nurgle
2146,12,Pestigor,Block,1,161001,C. Wright,Christmas Carnage,Nurgle
2147,13,Pestigor,Block,1,161001,C. Wright,Christmas Carnage,Nurgle
2148,16,Rotspawn,Guard,1,161001,C. Wright,Christmas Carnage,Nurgle
2149,99,rerolls,,3,161001,C. Wright,Christmas Carnage,Nurgle
2150,99,dedicated_fans,,2,161001,C. Wright,Christmas Carnage,Nurgle
2151,1,Loren Forest Treeman,,1,166046,Wayne Knox,Christmas Carnage,Wood Elf
2152,2,Wardancer,Strip Ball,1,166046,Wayne Knox,Christmas Carnage,Wood Elf
2153,3,Wardancer,Frenzy,1,166046,Wayne Knox,Christmas Carnage,Wood Elf
2154,4,Wood Elf Thrower,Leader,1,166046,Wayne Knox,Christmas Carnage,Wood Elf
2155,5,Wood Elf Catcher,Block,1,166046,Wayne Knox,Christmas Carnage,Wood Elf
2156,6,Wood Elf Catcher,Block,1,166046,Wayne Knox,Christmas Carnage,Wood Elf
2157,7,Wood Elf Lineman,Kick,1,166046,Wayne Knox,Christmas Carnage,Wood Elf
2158,8,Wood Elf Lineman,,1,166046,Wayne Knox,Christmas Carnage,Wood Elf
2159,9,Wood Elf Lineman,,1,166046,Wayne Knox,Christmas Carnage,Wood Elf
2160,10,Wood Elf Lineman,,1,166046,Wayne Knox,Christmas Carnage,Wood Elf
2161,11,Wood Elf Lineman,,1,166046,Wayne Knox,Christmas Carnage,Wood Elf
2162,99,rerolls,,3,166046,Wayne Knox,Christmas Carnage,Wood Elf
2163,99,TeamMascot,,1,166046,Wayne Knox,Christmas Carnage,Wood Elf
2164,1,Skrorg Snowpelt,,1,166674,Shaun,Christmas Carnage,Old World Alliance
2165,2,Human Blitzer,,1,166674,Shaun,Christmas Carnage,Old World Alliance
2166,3,Human Catcher,Wrestle,1,166674,Shaun,Christmas Carnage,Old World Alliance
2167,4,Human Thrower,Leader,1,166674,Shaun,Christmas Carnage,Old World Alliance
2168,5,Dwarf Blitzer,,1,166674,Shaun,Christmas Carnage,Old World Alliance
2169,6,Troll Slayer,Guard,1,166674,Shaun,Christmas Carnage,Old World Alliance
2170,7,Dwarf Lineman,,1,166674,Shaun,Christmas Carnage,Old World Alliance
2171,8,Dwarf Lineman,,1,166674,Shaun,Christmas Carnage,Old World Alliance
2172,9,Human Lineman,Kick,1,166674,Shaun,Christmas Carnage,Old World Alliance
2173,10,Human Lineman,,1,166674,Shaun,Christmas Carnage,Old World Alliance
2174,11,Human Lineman,,1,166674,Shaun,Christmas Carnage,Old World Alliance
2175,12,Human Lineman,,1,166674,Shaun,Christmas Carnage,Old World Alliance
2176,99,rerolls,,2,166674,Shaun,Christmas Carnage,Old World Alliance
2177,1,Kroxigor,,1,166777,John Jennings,Christmas Carnage,Lizardmen
2178,2,Saurus Blocker,Block,1,166777,John Jennings,Christmas Carnage,Lizardmen
2179,3,Saurus Blocker,Block,1,166777,John Jennings,Christmas Carnage,Lizardmen
2180,4,Saurus Blocker,Block,1,166777,John Jennings,Christmas Carnage,Lizardmen
2181,5,Saurus Blocker,Block,1,166777,John Jennings,Christmas Carnage,Lizardmen
2182,6,Saurus Blocker,Tackle,1,166777,John Jennings,Christmas Carnage,Lizardmen
2183,7,Saurus Blocker,Frenzy,1,166777,John Jennings,Christmas Carnage,Lizardmen
2184,8,Skink Lineman,,1,166777,John Jennings,Christmas Carnage,Lizardmen
2185,9,Skink Lineman,,1,166777,John Jennings,Christmas Carnage,Lizardmen
2186,10,Skink Lineman,,1,166777,John Jennings,Christmas Carnage,Lizardmen
2187,11,Skink Lineman,,1,166777,John Jennings,Christmas Carnage,Lizardmen
2188,99,rerolls,,3,166777,John Jennings,Christmas Carnage,Lizardmen
2189,99,assistant_coaches,,2,166777,John Jennings,Christmas Carnage,Lizardmen
2190,1,Black Orc,Mighty Blow,1,161275,James Ide,Christmas Carnage,Black Orc
2191,2,Black Orc,Mighty Blow,1,161275,James Ide,Christmas Carnage,Black Orc
2192,3,Black Orc,Mighty Blow,1,161275,James Ide,Christmas Carnage,Black Orc
2193,4,Black Orc,Mighty Blow,1,161275,James Ide,Christmas Carnage,Black Orc
2194,5,Black Orc,Tackle,1,161275,James Ide,Christmas Carnage,Black Orc
2195,6,Black Orc,Tackle,1,161275,James Ide,Christmas Carnage,Black Orc
2196,7,Trained Troll,Guard,1,161275,James Ide,Christmas Carnage,Black Orc
2197,8,Goblin Bruiser,Dirty Player,1,161275,James Ide,Christmas Carnage,Black Orc
2198,9,Goblin Bruiser,,1,161275,James Ide,Christmas Carnage,Black Orc
2199,10,Goblin Bruiser,,1,161275,James Ide,Christmas Carnage,Black Orc
2200,11,Goblin Bruiser,,1,161275,James Ide,Christmas Carnage,Black Orc
2201,99,rerolls,,3,161275,James Ide,Christmas Carnage,Black Orc
2202,99,DodgyLeagueRep,,1,161275,James Ide,Christmas Carnage,Black Orc
2203,99,TempAgencyCheerleaders,,1,161275,James Ide,Christmas Carnage,Black Orc
2204,99,Bribes,,1,161275,James Ide,Christmas Carnage,Black Orc
2205,1,Chaos Chosen,Block,1,166378,JonYeargin,Christmas Carnage,Chaos Chosen
2206,2,Chaos Chosen,Block,1,166378,JonYeargin,Christmas Carnage,Chaos Chosen
2207,3,Chaos Chosen,Block,1,166378,JonYeargin,Christmas Carnage,Chaos Chosen
2208,4,Lord Borak the Despoiler,,1,166378,JonYeargin,Christmas Carnage,Chaos Chosen
2209,5,Beastman Lineman,Tackle,1,166378,JonYeargin,Christmas Carnage,Chaos Chosen
2210,6,Beastman Lineman,Tackle,1,166378,JonYeargin,Christmas Carnage,Chaos Chosen
2211,7,Beastman Lineman,,1,166378,JonYeargin,Christmas Carnage,Chaos Chosen
2212,8,Beastman Lineman,,1,166378,JonYeargin,Christmas Carnage,Chaos Chosen
2213,9,Beastman Lineman,,1,166378,JonYeargin,Christmas Carnage,Chaos Chosen
2214,10,Beastman Lineman,,1,166378,JonYeargin,Christmas Carnage,Chaos Chosen
2215,11,Beastman Lineman,,1,166378,JonYeargin,Christmas Carnage,Chaos Chosen
2216,16,Ogre,Guard,1,166378,JonYeargin,Christmas Carnage,Chaos Chosen
2217,99,rerolls,,1,166378,JonYeargin,Christmas Carnage,Chaos Chosen
2218,1,Minotaur,Block,1,166677,Travis Cooper,Christmas Carnage,Chaos Dwarf
2219,2,Bull Centaur,Sure Hands,1,166677,Travis Cooper,Christmas Carnage,Chaos Dwarf
2220,3,Bull Centaur,,1,166677,Travis Cooper,Christmas Carnage,Chaos Dwarf
2221,5,Chaos Dwarf Blocker,,1,166677,Travis Cooper,Christmas Carnage,Chaos Dwarf
2222,6,Chaos Dwarf Blocker,,1,166677,Travis Cooper,Christmas Carnage,Chaos Dwarf
2223,7,Chaos Dwarf Blocker,,1,166677,Travis Cooper,Christmas Carnage,Chaos Dwarf
2224,8,Chaos Dwarf Blocker,,1,166677,Travis Cooper,Christmas Carnage,Chaos Dwarf
2225,10,Hobgoblin Lineman,,1,166677,Travis Cooper,Christmas Carnage,Chaos Dwarf
2226,11,Hobgoblin Lineman,,1,166677,Travis Cooper,Christmas Carnage,Chaos Dwarf
2227,12,Hobgoblin Lineman,Dirty Player,1,166677,Travis Cooper,Christmas Carnage,Chaos Dwarf
2228,9,Hobgoblin Lineman,,1,166677,Travis Cooper,Christmas Carnage,Chaos Dwarf
2229,12,The Black Gobbo,,1,166677,Travis Cooper,Christmas Carnage,Chaos Dwarf
2230,99,rerolls,,1,166677,Travis Cooper,Christmas Carnage,Chaos Dwarf
2231,99,assistant_coaches,,2,166677,Travis Cooper,Christmas Carnage,Chaos Dwarf
2232,1,Elf Lineman,,1,161213,Jarrod A,Christmas Carnage,Elven Union
2233,2,Elf Lineman,,1,161213,Jarrod A,Christmas Carnage,Elven Union
2234,3,Elf Lineman,Tackle,1,161213,Jarrod A,Christmas Carnage,Elven Union
2235,4,Elf Blitzer,Dodge,1,161213,Jarrod A,Christmas Carnage,Elven Union
2236,5,Elf Blitzer,Dodge,1,161213,Jarrod A,Christmas Carnage,Elven Union
2237,6,Elf Catcher,Block,1,161213,Jarrod A,Christmas Carnage,Elven Union
2238,7,Elf Catcher,Block,1,161213,Jarrod A,Christmas Carnage,Elven Union
2239,8,Elf Thrower,On the Ball,1,161213,Jarrod A,Christmas Carnage,Elven Union
2240,9,Elf Thrower,Cannoneer,1,161213,Jarrod A,Christmas Carnage,Elven Union
2241,10,Elf Lineman,,1,161213,Jarrod A,Christmas Carnage,Elven Union
2242,11,Elf Lineman,,1,161213,Jarrod A,Christmas Carnage,Elven Union
2243,12,Elf Lineman,,1,161213,Jarrod A,Christmas Carnage,Elven Union
2244,99,rerolls,,2,161213,Jarrod A,Christmas Carnage,Elven Union
2245,99,TeamMascot,,1,161213,Jarrod A,Christmas Carnage,Elven Union
2246,99,BlitzerBestKeg,,1,161213,Jarrod A,Christmas Carnage,Elven Union
2247,99,TempAgencyCheerleaders,,1,161213,Jarrod A,Christmas Carnage,Elven Union
2248,1,Imperial Thrower,Leader,1,161691,NathanStarwalt,Christmas Carnage,Imperial Nobility
2249,2,Imperial Thrower,,1,161691,NathanStarwalt,Christmas Carnage,Imperial Nobility
2250,3,Noble Blitzer,Tackle,1,161691,NathanStarwalt,Christmas Carnage,Imperial Nobility
2251,4,Noble Blitzer,Frenzy,1,161691,NathanStarwalt,Christmas Carnage,Imperial Nobility
2252,5,Bodyguard,Guard,1,161691,NathanStarwalt,Christmas Carnage,Imperial Nobility
2253,6,Bodyguard,Guard,1,161691,NathanStarwalt,Christmas Carnage,Imperial Nobility
2254,7,Bodyguard,Guard,1,161691,NathanStarwalt,Christmas Carnage,Imperial Nobility
2255,8,Bodyguard,Guard,1,161691,NathanStarwalt,Christmas Carnage,Imperial Nobility
2256,9,Imperial Retainer,,1,161691,NathanStarwalt,Christmas Carnage,Imperial Nobility
2257,10,Imperial Retainer,,1,161691,NathanStarwalt,Christmas Carnage,Imperial Nobility
2258,11,Imperial Retainer,,1,161691,NathanStarwalt,Christmas Carnage,Imperial Nobility
2259,16,Ogre,,1,161691,NathanStarwalt,Christmas Carnage,Imperial Nobility
2260,99,rerolls,,2,161691,NathanStarwalt,Christmas Carnage,Imperial Nobility
2261,99,assistant_coaches,,1,161691,NathanStarwalt,Christmas Carnage,Imperial Nobility
2262,99,TeamMascot,,1,161691,NathanStarwalt,Christmas Carnage,Imperial Nobility
2263,1,Nobbla Blackwart,,1,163572,ajaxtheriot,Christmas Carnage,Snotling
2264,2,Skitter Stab-Stab,,1,163572,ajaxtheriot,Christmas Carnage,Snotling
2265,3,Trained Troll,Block,1,163572,ajaxtheriot,Christmas Carnage,Snotling
2266,4,Trained Troll,Guard,1,163572,ajaxtheriot,Christmas Carnage,Snotling
2267,6,Pump Wagon,Shadowing,1,163572,ajaxtheriot,Christmas Carnage,Snotling
2268,5,Pump Wagon,Shadowing,1,163572,ajaxtheriot,Christmas Carnage,Snotling
2269,7,Fungus Flinga,,1,163572,ajaxtheriot,Christmas Carnage,Snotling
2270,8,Stilty Runna,,1,163572,ajaxtheriot,Christmas Carnage,Snotling
2271,9,Snotling Lineman,,1,163572,ajaxtheriot,Christmas Carnage,Snotling
2272,10,Snotling Lineman,,1,163572,ajaxtheriot,Christmas Carnage,Snotling
2273,11,Snotling Lineman,,1,163572,ajaxtheriot,Christmas Carnage,Snotling
2274,12,Snotling Lineman,,1,163572,ajaxtheriot,Christmas Carnage,Snotling
2275,13,Snotling Lineman,,1,163572,ajaxtheriot,Christmas Carnage,Snotling
2276,14,Snotling Lineman,,1,163572,ajaxtheriot,Christmas Carnage,Snotling
2277,99,rerolls,,2,163572,ajaxtheriot,Christmas Carnage,Snotling
2278,99,RiotousRookies,,1,163572,ajaxtheriot,Christmas Carnage,Snotling
2279,1,Gutter Runner,Block,1,166661,Brandall1763,Christmas Carnage,Skaven
2280,2,Gutter Runner,Sprint,1,166661,Brandall1763,Christmas Carnage,Skaven
2281,3,Skaven Blitzer,Wrestle,1,166661,Brandall1763,Christmas Carnage,Skaven
2282,4,Skaven Blitzer,Frenzy,1,166661,Brandall1763,Christmas Carnage,Skaven
2283,5,Skaven Thrower,Leader,1,166661,Brandall1763,Christmas Carnage,Skaven
2284,6,Skaven Clanrat,,1,166661,Brandall1763,Christmas Carnage,Skaven
2285,7,Skaven Clanrat,,1,166661,Brandall1763,Christmas Carnage,Skaven
2286,8,Skaven Clanrat,,1,166661,Brandall1763,Christmas Carnage,Skaven
2287,9,Skaven Clanrat,,1,166661,Brandall1763,Christmas Carnage,Skaven
2288,10,Skaven Clanrat,,1,166661,Brandall1763,Christmas Carnage,Skaven
2289,11,Rat Ogre,Block,1,166661,Brandall1763,Christmas Carnage,Skaven
2290,12,Skaven Clanrat,,1,166661,Brandall1763,Christmas Carnage,Skaven
2291,99,rerolls,,4,166661,Brandall1763,Christmas Carnage,Skaven
2292,99,dedicated_fans,,3,166661,Brandall1763,Christmas Carnage,Skaven
2293,1,Mummy,Guard,1,163105,Patrick,Christmas Carnage,Shambling Undead
2294,2,Mummy,,1,163105,Patrick,Christmas Carnage,Shambling Undead
2295,3,Wight Blitzer,Mighty Blow,1,163105,Patrick,Christmas Carnage,Shambling Undead
2296,4,Wight Blitzer,Guard,1,163105,Patrick,Christmas Carnage,Shambling Undead
2297,5,Ghoul Runner,Block,1,163105,Patrick,Christmas Carnage,Shambling Undead
2298,6,Ghoul Runner,Block,1,163105,Patrick,Christmas Carnage,Shambling Undead
2299,7,Zombie Lineman,,1,163105,Patrick,Christmas Carnage,Shambling Undead
2300,8,Zombie Lineman,,1,163105,Patrick,Christmas Carnage,Shambling Undead
2301,9,Zombie Lineman,,1,163105,Patrick,Christmas Carnage,Shambling Undead
2302,10,Zombie Lineman,,1,163105,Patrick,Christmas Carnage,Shambling Undead
2303,11,Zombie Lineman,,1,163105,Patrick,Christmas Carnage,Shambling Undead
2304,12,Wilhelm Chaney,,1,163105,Patrick,Christmas Carnage,Shambling Undead
2305,99,rerolls,,2,163105,Patrick,Christmas Carnage,Shambling Undead
2306,1,Mummy,Guard,1,165504,Chris Paré,Christmas Carnage,Shambling Undead
2307,2,Mummy,Guard,1,165504,Chris Paré,Christmas Carnage,Shambling Undead
2308,3,Wight Blitzer,Mighty Blow,1,165504,Chris Paré,Christmas Carnage,Shambling Undead
2309,4,Wight Blitzer,Mighty Blow,1,165504,Chris Paré,Christmas Carnage,Shambling Undead
2310,5,Ghoul Runner,Block,1,165504,Chris Paré,Christmas Carnage,Shambling Undead
2311,6,Ghoul Runner,Block,1,165504,Chris Paré,Christmas Carnage,Shambling Undead
2312,7,Zombie Lineman,,1,165504,Chris Paré,Christmas Carnage,Shambling Undead
2313,8,Zombie Lineman,Sneaky Git,1,165504,Chris Paré,Christmas Carnage,Shambling Undead
2314,9,Zombie Lineman,,1,165504,Chris Paré,Christmas Carnage,Shambling Undead
2315,10,Zombie Lineman,,1,165504,Chris Paré,Christmas Carnage,Shambling Undead
2316,11,Zombie Lineman,,1,165504,Chris Paré,Christmas Carnage,Shambling Undead
2317,12,Zombie Lineman,,1,165504,Chris Paré,Christmas Carnage,Shambling Undead
2318,99,rerolls,,3,165504,Chris Paré,Christmas Carnage,Shambling Undead
2319,99,Bribes,,1,165504,Chris Paré,Christmas Carnage,Shambling Undead
2320,99,TempAgencyCheerleaders,,2,165504,Chris Paré,Christmas Carnage,Shambling Undead
2321,1,Troll,Brawler,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2322,2,Ogre,Brawler,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2323,3,Renegade Human Thrower,Block,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2324,4,Renegade Dark Elf,Dodge,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2325,5,Renegade Skaven,Wrestle,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2326,6,Renegade Orc,Block,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2327,7,Renegade Goblin,,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2328,8,Renegade Human,,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2329,9,Renegade Human,,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2330,10,Renegade Human,,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2331,11,Renegade Human,,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2332,13,Renegade Human,,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2333,12,Scyla Anfingrimm,,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2334,99,rerolls,,2,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2335,99,assistant_coaches,,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2336,99,cheerleaders,,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2337,99,dedicated_fans,,1,166687,Juangarayjr,Christmas Carnage,Chaos Renegade
2338,1,Renegade Goblin,Two Heads,1,166769,Sugarfry,Christmas Carnage,Chaos Renegade
2339,2,Renegade Orc,,1,166769,Sugarfry,Christmas Carnage,Chaos Renegade
2340,3,Renegade Skaven,Extra Arms,1,166769,Sugarfry,Christmas Carnage,Chaos Renegade
2341,4,Renegade Dark Elf,Block,1,166769,Sugarfry,Christmas Carnage,Chaos Renegade
2342,5,Renegade Human Thrower,Leader,1,166769,Sugarfry,Christmas Carnage,Chaos Renegade
2343,6,Troll,Guard,1,166769,Sugarfry,Christmas Carnage,Chaos Renegade
2344,7,Ogre,Brawler,1,166769,Sugarfry,Christmas Carnage,Chaos Renegade
2345,8,Minotaur,Break Tackle,1,166769,Sugarfry,Christmas Carnage,Chaos Renegade
2346,9,Renegade Human,Claws,1,166769,Sugarfry,Christmas Carnage,Chaos Renegade
2347,10,Renegade Human,,1,166769,Sugarfry,Christmas Carnage,Chaos Renegade
2348,11,Renegade Human,,1,166769,Sugarfry,Christmas Carnage,Chaos Renegade
2349,12,Renegade Human,,1,166769,Sugarfry,Christmas Carnage,Chaos Renegade
2350,99,rerolls,,3,166769,Sugarfry,Christmas Carnage,Chaos Renegade
2351,1,Skaven Thrower,Accurate,1,165843,Fred Ferrante,Christmas Carnage,Skaven
2352,2,Gutter Runner,Block,1,165843,Fred Ferrante,Christmas Carnage,Skaven
2353,3,Gutter Runner,Block,1,165843,Fred Ferrante,Christmas Carnage,Skaven
2354,4,Skaven Blitzer,Guard,1,165843,Fred Ferrante,Christmas Carnage,Skaven
2355,5,Skaven Blitzer,Guard,1,165843,Fred Ferrante,Christmas Carnage,Skaven
2356,6,Rat Ogre,Block,1,165843,Fred Ferrante,Christmas Carnage,Skaven
2357,7,Skaven Clanrat,,1,165843,Fred Ferrante,Christmas Carnage,Skaven
2358,8,Skaven Clanrat,,1,165843,Fred Ferrante,Christmas Carnage,Skaven
2359,9,Skaven Clanrat,,1,165843,Fred Ferrante,Christmas Carnage,Skaven
2360,10,Skaven Clanrat,,1,165843,Fred Ferrante,Christmas Carnage,Skaven
2361,11,Skaven Clanrat,,1,165843,Fred Ferrante,Christmas Carnage,Skaven
2362,12,Skaven Clanrat,,1,165843,Fred Ferrante,Christmas Carnage,Skaven
2363,99,rerolls,,3,165843,Fred Ferrante,Christmas Carnage,Skaven
2364,99,cheerleaders,,2,165843,Fred Ferrante,Christmas Carnage,Skaven
2365,99,BlitzerBestKeg,,2,165843,Fred Ferrante,Christmas Carnage,Skaven
2366,1,Tomb Guardian,Guard,1,166771,Nesda,Christmas Carnage,Tomb Kings
2367,2,Tomb Guardian,Guard,1,166771,Nesda,Christmas Carnage,Tomb Kings
2368,3,Tomb Guardian,Break Tackle,1,166771,Nesda,Christmas Carnage,Tomb Kings
2369,4,Tomb Guardian,,1,166771,Nesda,Christmas Carnage,Tomb Kings
2370,5,Tomb Kings Blitzer,Mighty Blow,1,166771,Nesda,Christmas Carnage,Tomb Kings
2371,6,Tomb Kings Blitzer,,1,166771,Nesda,Christmas Carnage,Tomb Kings
2372,7,Tomb Kings Thrower,Leader,1,166771,Nesda,Christmas Carnage,Tomb Kings
2373,8,Skeleton Lineman,,1,166771,Nesda,Christmas Carnage,Tomb Kings
2374,9,Skeleton Lineman,,1,166771,Nesda,Christmas Carnage,Tomb Kings
2375,10,Skeleton Lineman,,1,166771,Nesda,Christmas Carnage,Tomb Kings
2376,11,Skeleton Lineman,,1,166771,Nesda,Christmas Carnage,Tomb Kings
2377,12,Wilhelm Chaney,,1,166771,Nesda,Christmas Carnage,Tomb Kings
2378,99,rerolls,,1,166771,Nesda,Christmas Carnage,Tomb Kings
2379,99,assistant_coaches,,1,166771,Nesda,Christmas Carnage,Tomb Kings
2380,1,Ghoul Runner,Block,1,166497,Jim K,Christmas Carnage,Necromantic Horror
2381,2,Ghoul Runner,,1,166497,Jim K,Christmas Carnage,Necromantic Horror
2382,3,Wraith,Guard,1,166497,Jim K,Christmas Carnage,Necromantic Horror
2383,4,Wraith,Guard,1,166497,Jim K,Christmas Carnage,Necromantic Horror
2384,5,Werewolf,Block,1,166497,Jim K,Christmas Carnage,Necromantic Horror
2385,6,Werewolf,Block,1,166497,Jim K,Christmas Carnage,Necromantic Horror
2386,7,Flesh Golem,Guard,1,166497,Jim K,Christmas Carnage,Necromantic Horror
2387,8,Flesh Golem,Guard,1,166497,Jim K,Christmas Carnage,Necromantic Horror
2388,9,Zombie Lineman,,1,166497,Jim K,Christmas Carnage,Necromantic Horror
2389,10,Zombie Lineman,,1,166497,Jim K,Christmas Carnage,Necromantic Horror
2390,11,Zombie Lineman,,1,166497,Jim K,Christmas Carnage,Necromantic Horror
2391,12,Zombie Lineman,,1,166497,Jim K,Christmas Carnage,Necromantic Horror
2392,99,rerolls,,3,166497,Jim K,Christmas Carnage,Necromantic Horror
2393,1,Werewolf,Block,1,166675,Fatty Thulu,Christmas Carnage,Necromantic Horror
2394,2,Werewolf,Block,1,166675,Fatty Thulu,Christmas Carnage,Necromantic Horror
2395,3,Wraith,Tackle,1,166675,Fatty Thulu,Christmas Carnage,Necromantic Horror
2396,4,Wraith,Tackle,1,166675,Fatty Thulu,Christmas Carnage,Necromantic Horror
2397,5,Ghoul Runner,Block,1,166675,Fatty Thulu,Christmas Carnage,Necromantic Horror
2398,6,Ghoul Runner,Block,1,166675,Fatty Thulu,Christmas Carnage,Necromantic Horror
2399,7,Flesh Golem,Guard,1,166675,Fatty Thulu,Christmas Carnage,Necromantic Horror
2400,8,Flesh Golem,,1,166675,Fatty Thulu,Christmas Carnage,Necromantic Horror
2401,9,Zombie Lineman,,1,166675,Fatty Thulu,Christmas Carnage,Necromantic Horror
2402,10,Zombie Lineman,,1,166675,Fatty Thulu,Christmas Carnage,Necromantic Horror
2403,11,Zombie Lineman,,1,166675,Fatty Thulu,Christmas Carnage,Necromantic Horror
2404,12,Zombie Lineman,,1,166675,Fatty Thulu,Christmas Carnage,Necromantic Horror
2405,99,rerolls,,3,166675,Fatty Thulu,Christmas Carnage,Necromantic Horror
2406,1,Trained Troll,Brawler,1,166542,David Baity,Christmas Carnage,Snotling
2407,2,Trained Troll,Brawler,1,166542,David Baity,Christmas Carnage,Snotling
2408,3,Pump Wagon,Break Tackle,1,166542,David Baity,Christmas Carnage,Snotling
2409,4,Pump Wagon,Break Tackle,1,166542,David Baity,Christmas Carnage,Snotling
2410,5,Fungus Flinga,Pass,1,166542,David Baity,Christmas Carnage,Snotling
2411,6,Fungus Flinga,Pass,1,166542,David Baity,Christmas Carnage,Snotling
2412,7,Stilty Runna,,1,166542,David Baity,Christmas Carnage,Snotling
2413,8,Stilty Runna,Lone Fouler,1,166542,David Baity,Christmas Carnage,Snotling
2414,9,Snotling Lineman,,1,166542,David Baity,Christmas Carnage,Snotling
2415,10,Snotling Lineman,,1,166542,David Baity,Christmas Carnage,Snotling
2416,11,Snotling Lineman,,1,166542,David Baity,Christmas Carnage,Snotling
2417,12,Snotling Lineman,,1,166542,David Baity,Christmas Carnage,Snotling
2418,13,Snotling Lineman,,1,166542,David Baity,Christmas Carnage,Snotling
2419,14,Fungus the Loon,,1,166542,David Baity,Christmas Carnage,Snotling
2420,99,rerolls,,3,166542,David Baity,Christmas Carnage,Snotling
